id,sentence,dialect,source
151,તમિલનાડુ કોન્સ્ટેબલ અને શ્રીમતી નિવેથા પેથાજને અન્ય ડીએમકે ઉપ પત્નીના કપડાં અને ગંદા વાસણો સાફ કરવાની ફરજ પાડવામાં આવે છે,standard_gujarati,balanced
152,અમારી માગણી સાંભળવા માટે અમારી પાસે બીજો કોઈ રસ્તો નથી માફ કરશો,standard_gujarati,balanced
153,જો કોઈ કારણસર તેઓ સક્રિય નહીં થાય તો સભ્યો પોતે જ બિલ્ડિંગની અંદર આવશે અને શ્રીલંકાના ઈસ્ટર આત્મઘાતી ઓપરેશનની જેમ તમામ સ્ટાફ સાથે પોતાને વિસ્ફોટ કરશે,standard_gujarati,balanced
154,અમે જવાબદાર લઈએ છીએ અને ઇચ્છીએ છીએ કે કોઈપણ કિંમત અમારો અવાજ સાંભળવામાં આવે,standard_gujarati,balanced
155,આ પ્રકારનો ઇમેઇલ આવતા પોલીસ દ્વારા બોમ્બ સ્ક્વોડ અને ડોગ સ્ક્વોડ દ્વારા તપાસ કરવામાં આવી હતી,standard_gujarati,balanced
156,ગામના કેટલાક લોકોને ખાડામાં અજાણી ચીજ દેખાતા નજીક જઈ તપાસ કરતાં દીપડો મૃત હાલતમાં દેખાયો હતો,standard_gujarati,balanced
157,ઘટનાન માહિતી મળતાં જ વન વિભાગના અધિકારીઓ અને સ્ટાફ ઘટના સ્થળે દોડી આવ્યા હતા,standard_gujarati,balanced
158,મૃત દીપડાને ખાડામાંથી બહાર કાઢી પ્રાથમિક નિરીક્ષણ કરવામાં આવ્યું હતું,standard_gujarati,balanced
159,પ્રાથમિક દ્રષ્ટિએ મોતનું ચોક્કસ કારણ જાણવા માટે વૈજ્ઞાનિક પદ્ધતિથી તપાસ જરૂરી ગણાઈ છે,standard_gujarati,balanced
160,વન વિભાગે દીપડાના મૃતદેહને કાયદેસરની કાર્યવાહી પૂર્ણ કરી પોસ્ટમોર્ટમ અર્થે અમદાવાદ મોકલી આપ્યો છે,standard_gujarati,balanced
161,પોસ્ટમોર્ટમ રિપોર્ટ આવ્યા બાદ જ દીપડાનું મોત કુદરતી કારણોસર થયું છે કે અકસ્માતજન્ય છે અથવા અન્ય કોઈ પરિબળ જવાબદાર છે તે અંગે સ્પષ્ટતા થશે,standard_gujarati,balanced
162,ફેદરા અને આસપાસના ગ્રામ્ય વિસ્તારોમાં છેલ્લા થોડા સમયથી વન્યજીવોની અવરજવર જોવા મળી રહી છે,standard_gujarati,balanced
163,કાજલબેને તેમની ૨૪મી લગ્નતિથિ નિમિત્તે વૃક્ષારોપણ કાર્યક્રમનું આયોજન કર્યું,standard_gujarati,balanced
164,આ કાર્યક્રમ માંડલ અને વિરમગામના વિવિધ વિસ્તારોમાં પર્યાવરણ જાગૃતિના હેતુથી યોજાયો હતો,standard_gujarati,balanced
165,આ પહેલનો ઉદ્દેશ્ય પર્યાવરણીય સંરક્ષણ માટે જાગૃતિ લાવવાનો હતો,standard_gujarati,balanced
166,વધતા ઔદ્યોગિકરણ અને શહેરીકરણના નકારાત્મક પ્રભાવોને ઘટાડવા માટે વૃક્ષારોપણ એક મહત્વપૂર્ણ ઉપાય છે,standard_gujarati,balanced
167,કાજલબેનની આ પહેલ યુવાનો અને સમાજના અન્ય વર્ગો માટે પ્રેરણાદાયક બની રહી છે,standard_gujarati,balanced
168,આ પ્રસંગે ઉપસ્થિત સૌએ પર્યાવરણ સંરક્ષણ માટે વધુ વૃક્ષારોપણ અને વૃક્ષ સંવર્ધનનો સંકલ્પ લીધો,standard_gujarati,balanced
169,હરિયાળું પર્યાવરણ જાળવી રાખવા અને આવનારી પેઢીને સ્વચ્છ તથા સ્વસ્થ વાતાવરણ પૂરું પાડવાના ઉદ્દેશ્ય સાથે આ કાર્યક્રમ યોજાયો હતો,standard_gujarati,balanced
170,અમદાવાદ મ્યુનિસિપલ કમિશનર બંચ્છાનિધિ પાનીના દૂરદર્શી નેતૃત્વ હેઠળ શહેરમાં હેલ્થકેર ઇનોવેશન અને સ્ટાર્ટઅપ ઇકોસિસ્ટમને વેગ આપવા માટે એક મહત્વપૂર્ણ પહેલ કરવામાં આવી છે,standard_gujarati,balanced
171,કાર્યક્રમનો મુખ્ય ઉદ્દેશ્ય મેડિકલ ક્ષેત્રે માત્ર સારવાર પૂરતું મર્યાદિત ન રહીને નવી ટેક્નોલોજી અને ઉદ્યોગ સાહસિકતાની સંસ્કૃતિને પ્રોત્સાહન આપવાનો હતો,standard_gujarati,balanced
172,તેમણે ડિજિટલ હેલ્થ ટેક્નોલોજી અને સ્વદેશી મેડિકલ ડિવાઇસના વિકાસ પર ભાર મૂક્યો હતો,standard_gujarati,balanced
173,આ પ્રદર્શન દ્વારા દર્શાવવામાં આવ્યું હતું કે કેવી રીતે એક નાનો વિચાર દર્દીઓની સારવારમાં મોટું પરિવર્તન લાવી શકે છે,standard_gujarati,balanced
174,આ પહેલથી આગામી સમયમાં ગુજરાતમાં હેલ્થકેર ક્ષેત્રે અનેક નવા સ્ટાર્ટઅપ્સ ઉભરી આવશે,standard_gujarati,balanced
175,આનંદ વસ્તીના મહિલા ભજનમંડળે દેશભક્તિ અને ભગવાન શ્રી રામના મહિમાને ઉજાગર કરતા ભજનો રજૂ કર્યા,standard_gujarati,balanced
176,ત્યારબાદ જ્ઞાન મંદિરના બાળકો દ્વારા ગણેશ વંદના અને સ્વાગત ગીતથી કાર્યક્રમનો શુભારંભ થયો,standard_gujarati,balanced
177,પરિમલ ઉપાધ્યાયે મહેમાનોનો પરિચય આપી પુસ્તક ભેટ કરીને સ્વાગત કર્યું અને સંમેલન યોજવાનો ઉદ્દેશ સમજાવ્યો,standard_gujarati,balanced
178,આ કાર્યક્રમને સાંસ્કૃતિક કાર્યક્રમો અને માર્ગદર્શન સત્ર એમ બે ભાગમાં વહેંચવામાં આવ્યો હતો,standard_gujarati,balanced
179,તક્ષ રાવલે દેશભક્તિ અને રાષ્ટ્રીય ચેતનાને સ્પર્શતો ઊર્જાવાન સંદેશ આપ્યો હતો,standard_gujarati,balanced
180,બીજા સત્રમાં ચંદ્રિકાબેન પટેલે કુટુંબ પ્રબોધન અને કુટુંબ મૂલ્યોને રાષ્ટ્રીય મૂલ્યો સાથે જોડવાની આવશ્યકતા પર માર્ગદર્શન આપ્યું,standard_gujarati,balanced
181,કિશનાબેને ગર્ભસંસ્કાર અને ભારતીય સંસ્કૃતિના મહત્ત્વ પર પ્રકાશ પાડ્યો,standard_gujarati,balanced
182,આ કાર્યક્રમમાં ૨૦૦૦થી વધુ નાગરિકો હાજર રહ્યા હતા,standard_gujarati,balanced
183,અધ્યક્ષ મહેન્દ્રભાઈ પટેલે આયોજકો અને સેવકોનો આભાર માન્યો,standard_gujarati,balanced
184,અંતે મહા આરતી અને પ્રસાદ સાથે ભગવાન શિવના જયકાર સાથે કાર્યક્રમ સંપન્ન થયો,standard_gujarati,balanced
185,ધોળકા શહેરના ત્રાસદ રોડ પર આવેલી ક્રિશ્ના પાર્ક સોસાયટી વિસ્તારના ઠાકોરવાસમાં છેલ્લા એક મહિનાથી પાણી ન આવતા રહીશોમાં ભારે રોષ જોવા મળી રહ્યો છે,standard_gujarati,balanced
186,પાણી વગર ત્રાહિમામ પોકારી ગયેલા સ્થાનિકોની વહારે આવી બુધવારે કોંગ્રેસના આગેવાનો દ્વારા નગરપાલિકાના ચીફ ઓ આ અંગે સ્થાનિક રહીશોના જણાવ્યા અનુસાર શહેરના ઠાકોરવાસમાં લાંબા સમયથી પીવાના પાણીની સમસ્યા છે,standard_gujarati,balanced
187,આ બાબતે અમદાવાદ જિલ્લા કોંગ્રેસ સમિતિના મંત્રી મિતેષભાઈ મકવાણાને જાણ થતા તેમણે તાત્કાલિક વિસ્તારની મહિલાઓને સાથે રાખી નગરપાલિકા કચેરી ખાતે ધામા નાખ્યા હતા,standard_gujarati,balanced
188,આગામી ત્રણ દિવસમાં લાઈન રિપેર કરી પાણી વિતરણ શરૂ કરી દેવામાં આવશે,standard_gujarati,balanced
189,જેના પ્રત્યુત્તરમાં ચીફ ઓફિસર દ્વારા જ્યાં સુધી લાઈન રીપેરીંગ ન થાય ત્યાં સુધી બે ટાઈમ ટેન્કરથી પાણી પહોંચાડવા પાણી ખાતાને કડક સૂચના આપવામાં આવી છે,standard_gujarati,balanced
190,અને આ મામલે તંત્રને સત્વરે યોગ્ય પગલા લેવા રજૂઆત કરી હતી,standard_gujarati,balanced
191,ત્યારે અમદાવાદ શહેરના કોટ વિસ્તારમાં ખાડિયા રોડ ઉપર પાર્કિંગની સમસ્યા છે,standard_gujarati,balanced
192,પાર્કિંગનો અભાવ હોવા છતાં પણ કોર્પોરેશનનો પ્લોટ પોલીસ દ્વારા ઉપયોગ કરવામાં આવી રહ્યો છે,standard_gujarati,balanced
193,પાર્કિંગની જગ્યાએ પોલીસે જપ્ત કરેલા વાહનોના થપ્પા મ્યુનિસિપલ કોર્પોરેશન દ્વારા શહેરમાં પાર્કિંગ માટેના પ્લોટ નક્કી કરવામાં આવ્યા છે જેમાં ખાડિયા રોડ ઉપર ખાડિયા પોલીસ સ્ટેશન નજીક એક પાર્કિંગનો મોટો પ્લોટ આવેલો છે,standard_gujarati,balanced
194,કોર્પોરેશન દ્વારા ત્યાં પાર્કિંગ અંગેનું બોર્ડ પણ મારવામાં આવ્યું છે,standard_gujarati,balanced
195,પરંતુ ત્યાં પાર્કિંગની જગ્યાએ પોલીસ દ્વારા મુદ્દામાલ તરીકે જપ્ત કરેલા વાહનો મૂકવામાં આવે છે,standard_gujarati,balanced
196,લોકોને વાહન પાર્કિંગ કરવા માટે જગ્યા શોધવી પડે છે કોઈપણ નાગરિકને ત્યાં વાહન મુકવા માટેની જગ્યા મળતી નથી,standard_gujarati,balanced
197,ખાસ કરીને રાયપુર અને આસ્ટોડિયા આવતા લોકોને વાહન પાર્કિંગ કરવા માટે જગ્યા જરૂરી છે,standard_gujarati,balanced
198,પરંતુ રોડ ઉપર ક્યાંય પણ પાર્કિંગ મળી રહ્યું નથી,standard_gujarati,balanced
199,આ પ્લોટમાં મુદ્દામાલ તરીકે મૂકવામાં આવેલા વાહનોમાં થોડા દિવસ પહેલાં પણ આગ લાગી હતી,standard_gujarati,balanced
200,લાગવાની ઘટના બાદ પણ આખો પ્લોટ ખૂબ ખરાબ હાલતમાં છે,standard_gujarati,balanced
201,જેમ તેમ વાહનો મૂકી રાખવામાં આવ્યા હોવાના કારણે પણ ગંદકીનું સામ્રાજ્ય ત્યાં જોવા મળ્યું છે,standard_gujarati,balanced
202,હાઇકોર્ટ ત્યાં સુધી બરોડા ક્રિકેટ એસોસિએશનની વર્તમાન કમિટીને કાર્યકારી કમિટી તરીકે ડે ટુ ડે ના કાર્ય કરવા મંજૂરી આપતો હુકમ પસાર કરશે,standard_gujarati,balanced
203,જેમાં પક્ષકારોએ ઉમેદવારી પત્રો ભર્યા હતા,standard_gujarati,balanced
204,બીજી વખત પણ વાંધો રજૂ કરવા છતાં અરજદારોની વાતને ગણકારવામાં આવી નહોતી,standard_gujarati,balanced
205,હાઇકોર્ટમાં સીધી અરજી ટકવાપાત્ર નથી બરોડા ક્રિકેટ એસોસિયેશન વતી રજૂઆત કરવામાં આવી હતી કે સુપ્રીમ કોર્ટના નિર્દેશ અનુસાર મેમોરેન્ડમ ઓફ એસોસિએશનને સુધારવામાં આવ્યું છે,standard_gujarati,balanced
206,ફરિયાદો માટે ઓમ્બ્યુસમેન્ટની રચના છે,standard_gujarati,balanced
207,જેના ચેરમેન તરીકે કેરાલા હાઇકોર્ટના પૂર્વ ચીફ જસ્ટિસ એ,standard_gujarati,balanced
208,જ્યારે અરજદારો પાસે બીજી કાનૂની પ્રક્રિયા ઉપલબ્ધ છે ત્યારે હાઇકોર્ટમાં સીધી અરજી ટકવાપાત્ર નથી,standard_gujarati,balanced
209,ભારતમાં ઓર્ગેનાઇઝ ક્રિકેટ ઉપર ભારતીય ક્રિકેટ કંટ્રોલ બોર્ડનો સંપૂર્ણ કાબૂ છે,standard_gujarati,balanced
210,સુપ્રીમ કોર્ટના નિર્દેશોનો ક્રિકેટ બોડી ભંગ કરી શકે નહીં,standard_gujarati,balanced
211,અરજદારોના વાંધા ઉપર નિર્ણય લીધા વગર ઉમેદવારોની ફાઇનલ યાદી જાહેર કરવી તે લોકશાહીના સિદ્ધાંતોનો ભંગ છે,standard_gujarati,balanced
212,બરોડા ક્રિકેટ એસોસિએશનના પ્રતિનિધિ ભારતીય ક્રિકેટ કંટ્રોલ બોર્ડમાં પણ હોય છે,standard_gujarati,balanced
213,ભારતીય ક્રિકેટ કંટ્રોલ બોર્ડ ભારતમાં ઓર્ગેનાઈઝ ક્રિકેટ ઉપર સંપૂર્ણ પ્રભુત્વ ધરાવે છે,standard_gujarati,balanced
214,ચૂંટણી પ્રક્રિયામાં સ્ક્રૂટિની એ ફક્ત એક મિકેનિકલ પ્રક્રિયા નથી,standard_gujarati,balanced
215,અયોગ્ય પ્રક્રિયાઓ સામે આવેલી અરજી ઉપર કોર્ટ મૂક પ્રેક્ષક બની શકે નહીં,standard_gujarati,balanced
216,સુપ્રીમ કોર્ટના નિર્દેશો ચૂંટણી અધિકારી અવગણ્યા છે,standard_gujarati,balanced
217,આ કેસને મેરીટ ઉપર નક્કી કરવો જરૂરી છે,standard_gujarati,balanced
218,જો કે ચૂંટણી પ્રક્રિયા જાહેર થયા બાદ તેની ઉપર અત્યારે સ્ટે આપી શકાય તેમ નથી,standard_gujarati,balanced
219,જો અરજીને નકારી દેવામાં આવે તો તેનો હેતુ માર્યો જાય તેમ છે,standard_gujarati,balanced
220,બેલેટ પેપરને સુરક્ષિત રીતે રાખવાના રહેશે,standard_gujarati,balanced
221,દરેક એડવોકેટ સભ્ય માટે અલગ મોબાઈલ એપ ઉપલબ્ધ કરાવાશે,standard_gujarati,balanced
222,વકીલ સમાજને વૈશ્વિક સ્તરની ટેકનોલોજીથી સજ્જ કરવાનો એક સંકલ્પ જે,standard_gujarati,balanced
223,સરકાર તરફથી ગ્રાન્ટ પ્રાપ્ત થયાના ટૂંકા ગાળામાં જ આ તમામ સેવાઓ કોઈ પણ વધારાના ખર્ચ વગર વકીલ મિત્રો માટે કાર્યરત કરી દેવામાં આવશે,standard_gujarati,balanced
224,માંડલ તાલુકાના જાલીસણા અને સીતાપુર ગામોની વચ્ચેમાંથી પસાર થતી સરદાર સરોવર નર્મદા નિગમની ઝીંઝુવાડા શાખા નહેર ઘણા સમયથી ગંદકીમાં ફસાઈ ગઈ હોય તેવું દ્રશ્ય સર્જાયું હતું,standard_gujarati,balanced
225,રવિ પાક માટે પાણીની જરૂરિયાત હોવા છતાં પાણી સમયસર અને પૂરતું ન મળતા પાક સુકાઈ જવાની ભીતિ સેવાઈ રહી હતી,standard_gujarati,balanced
226,ખેડૂતો દ્વારા અનેક વખત રજૂઆતો કરવા છતાં તંત્ર તરફથી માત્ર આશ્વાસન મળતું હતું,standard_gujarati,balanced
227,આ મુદ્દાને વાચા આપતા દિવ્ય ભાસ્કરએ ગત તા,standard_gujarati,balanced
228,અહેવાલ પ્રસિદ્ધ થતાં જ સરદાર સરોવર નર્મદા નિગમનું તંત્ર હરકતમાં આવ્યું અને સ્થળ પર અધિકારીઓ સાથે કર્મચારીઓની ટીમ મોકલી તાત્કાલિક સફાઈ કામગીરી શરૂ કરાઈ,standard_gujarati,balanced
229,ફક્ત બે જ દિવસમાં નહેર સંપૂર્ણપણે સાફ કરી દેવાઈ છે જેના પરિણામે હાલ સ્વચ્છ અને અવરોધમુક્ત પાણીનો વહેણ ફરી શરૂ થયો છે,standard_gujarati,balanced
230,પાણી મળતા રવિ પાકને નવજીવન મળ્યુ છે,standard_gujarati,balanced
231,પ્રિલિમ અને મેઇન્સ વચ્ચે બે મહિનાનો તફાવત રહેશે,standard_gujarati,balanced
232,મેઇન્સમાં સારા સ્કોર કર્યા પછી પણ ભાષા પરીક્ષામાં નાપાસ થનારા ઉમેદવારને ગેરલાયક ઠેરવવામાં આવશે,standard_gujarati,balanced
233,મેઇન્સ પરીક્ષામાં જીકે અને કોમ્પ્યુટર સાયન્સનો સમાવેશ થાય છે,standard_gujarati,balanced
234,વિદ્યાર્થીઓએ પ્રીલિમ્સની સાથે મેન્સની તૈયારી પણ શરૂ કરી દેવી જોઈએ,standard_gujarati,balanced
235,બંને પરીક્ષાઓ વચ્ચે પૂરતો સમય છે,standard_gujarati,balanced
236,માત્ર ને માત્ર અધિકૃત સ્ટાફ અને સરકારી પ્રતિનિધિ પાસે આ સીસીટીવીનું મૉનિટરિંગ કરવાની સત્તા રહેશે,standard_gujarati,balanced
237,અગાઉ ગેરરીતિ છુપાવવા સ્કૂલો સીડી કરપ્ટ હોવાનું બહાનું કાઢીને તપાસ રોકતી હતી,standard_gujarati,balanced
238,આ બાબતને કેન્દ્રમાં રાખીને આ માસ્ટર પ્લાન ઘડાયો છે,standard_gujarati,balanced
239,કેટલાક દાતાઓએ દાન આપ્યું છે અને પ્રવાહ ચાલુ પણ છે,standard_gujarati,balanced
240,પહેલા અને બીજા માળે મહિલાઓની રહેવાની વ્યવસ્થા કરાશે,standard_gujarati,balanced
241,સાથે જ દિવ્યાંગ મહિલાઓ માટે ત્રીજા માળ સુધી રેમ્પ પણ બનાવાશે,standard_gujarati,balanced
242,એકંદરે તમામ પ્રશ્નો વિદ્યાર્થીઓની વિચાર શક્તિ અને સમજણ શક્તિની કસોટી કરે તેવા પૂછાયા હતા,standard_gujarati,balanced
243,લગ્નજીવન દરમિયાન દંપતીને એક દીકરીનો જન્મ થયો હતો,standard_gujarati,balanced
244,સંયુક્ત પરિવારમાં સાથે રહેતા સાસુ અને નણંદ દ્વારા વારંવાર બોલાચાલી અને માનસિક ત્રાસ આપવામાં આવતો હોવાનો મહિલાએ આક્ષેપ કર્યો છે,standard_gujarati,balanced
245,આ વચ્ચે પતિએ સરખેજ રોજા ખાતે અન્ય યુવતી સાથે લગ્ન કરી લીધા હોવાની માહિતી સામે આવી છે,standard_gujarati,balanced
246,મહિલાએ આ પગલાને ગેરકાયદે ગણાવી પોલીસમાં અરજી કરી હતી,standard_gujarati,balanced
247,ગાયકવાડ હવેલી પોલીસે સંબંધિત કલમો હેઠળ ગુનો નોંધી વધુ તપાસ શરૂ કરી છે,standard_gujarati,balanced
248,પોલીસે બંને પક્ષોના નિવેદન લઈ કાર્યવાહી હાથ ધરી છે,standard_gujarati,balanced
249,રાજ્યમાં ફરી એકવાર કમોસમી માવઠાંની શક્યતા વ્યક્ત કરવામાં આવી છે,standard_gujarati,balanced
250,હવામાન વિભાગે ઉત્તર ગુજરાતના કેટલાક જિલ્લાઓ માટે સામાન્યથી મધ્યમ માવઠાંની આગાહી કરી છે,standard_gujarati,balanced
251,આ વિસ્તારોમાં ગાજવીજ સાથે હળવો વરસાદ પડી શકે છે,standard_gujarati,balanced
252,વસ્ત્રાપુરમાં સુવાસ એપાર્ટમેન્ટમાં રહેતા પ્રિયાંકભાઇ પટેલના મામાના દીકરાના લગ્નપ્રસંગ નિમિત્તે કંકોત્રી લેખનનો પ્રસંગ રાખ્યો હતો,standard_gujarati,balanced
253,આરોપી પહેલા લિફ્ટ રિપેરિંગનું કામ કરતો હતો પરંતુ કામધંધો ન હોવાથી ઢળતી ઉમરે ચોરીઓ શરૂ કરી હતી,standard_gujarati,balanced
254,આરોપીએ બેકારીને પહોંચી વળવા આ મુદ્દામાલ પણ સસ્તા ભાવે વેચી દીધો હતો,standard_gujarati,balanced
255,આરોપીએ અન્ય કોઇ જગ્યાએ ચોરી કરી છે કે કેમ તે અંગે પોલીસે તપાસ હાથ ધરી છે,standard_gujarati,balanced
256,તેમનો પુત્ર ઉત્કર્ષભાઇ ત્રિવેદી એલિસબ્રિજ વિસ્તારમાં રહે છે,standard_gujarati,balanced
257,આ દરમિયાનમાં હરેશભાઇનો અકસ્માત થયો હોવાની જાણ થતાં ઉત્કર્ષભાઇ એલજી હોસ્પિટલ પહોંચ્યા હતા,standard_gujarati,balanced
258,ડોક્ટરોએ હેમરેજની ગંભીર અસર થઇ હોવાનું જણાવ્યુ હતું,standard_gujarati,balanced
259,જે બાદ હરેશભાઇને વધુ સારવાર માટે એસવીપી હોસ્પિટલમાં ખસેડવામાં આવ્યા હતા,standard_gujarati,balanced
260,જ્યાં ડોક્ટરે બ્રેઇનડેડ જાહેર કર્યા હતા,standard_gujarati,balanced
261,અલ્ટો કારચાલકે ટક્કર મારતાં મોત થયું આ દરમિયાનમાં હરેશભાઇનું મોત નિપજતા જે ડિવિઝન ટ્રાફિક પોલીસે ગુનો નોંધી તપાસ હાથ ધરી છે,standard_gujarati,balanced
262,જે બાદ તે રોડ ક્રોસ કરતા હતા ત્યારે એક અલ્ટો કારના ચાલકે ટક્કર મારી હોવાનું સામે આ્યુ હતું,standard_gujarati,balanced
263,ત્યારે પુરઝડપે આવેલી ઇકો કારના ચાલકે તેમને અડફેટે લેતા સાકરબેનને સારવાર માટે ખસેડ્યા હતા,standard_gujarati,balanced
264,જ્યાં ડોક્ટરે મૃત જાહેર કરતા બી ડિવિઝન ટ્રાફિક પોલીસે ગુનો નોંધ્યો છે,standard_gujarati,balanced
265,હોકી સ્ટેડિયમ માટે ગાંધીનગરમાં જમીન શોધાઈ રહી છે,standard_gujarati,balanced
266,અહીં ખેલાડીઓ માટે હોસ્ટેલની પણ સુવિધા હશે,standard_gujarati,balanced
267,હાલની કરાઈ પોલીસ એકેડેમીમાં સ્પોર્ટ્સની જે સુવિધાઓ છે તેમાં ઇન્ટરનેશનલ કક્ષાની સુવિધાઓ ઊભી કરાશે,standard_gujarati,balanced
268,સાંસ્કૃતિક કાર્યક્રમ પણ યોજી શકાશે,standard_gujarati,balanced
269,અમદાવાદમાં થલતેજથી ગોધાવી સુધીના નવા રૂટ પર સરવે સહિતની પ્રાથમિક કામગીરી શરૂ કરાશે,standard_gujarati,balanced
270,આગામી કોમનવેલ્થ ગેમ્સને ધ્યાનમાં રાખી તૈયાર કરાનારા આ કોરિડોરથી પશ્ચિમ અમદાવાદના વિકસતા રહેણાક અને કોમર્શિયલ વિસ્તારોને સીધી મેટ્રો કનેક્ટિવિટી મળશે અને દૈનિક મુસાફરી વધુ સરળ બનશે,standard_gujarati,balanced
271,આ રૂટ સરદાર પટેલ ઇન્ટરનેશનલ એરપોર્ટને શહેરના મુખ્ય મેટ્રો નેટવર્ક સાથે જોડશે,standard_gujarati,balanced
272,ગાંધીનગર સ્થિત ગિફ્ટ સિટીની અંદર પણ મેટ્રો રૂટનાં કામને પ્રાથમિકતા અપાશે,standard_gujarati,balanced
273,આ વિસ્તારોમાં હવાનું પ્રદૂષણ ઘટાડવા માટે પણ વ્યવસ્થા ઊભી કરવાની વ્યવસ્થા કરાશે,standard_gujarati,balanced
274,એકના એક તેલમાં વારંવાર તળવાને કારણે સ્વાસ્થ્ય પર થતી ગંભીર અસરોને રોકવા મ્યુનિ,standard_gujarati,balanced
275,ના ફૂડ ઇન્સ્પેક્ટર આ એકમોમાં નિયમિત તપાસ કરશે,standard_gujarati,balanced
276,સાધુ પ્રેમવત્સલદાસજી કુમકુમે જણાવ્યું છે કે જીવનમાં સફળતા પ્રાપ્ત કરવા માટે ઉત્સાહ અત્યંત જરૂરી છે,standard_gujarati,balanced
277,તેમણે આ વાતને સમજાવવા માટે અમેરિકાના પૂર્વ રાષ્ટ્રપતિ હર્બટ હુવર અને શાસ્ત્રી શ્રી આનંદપ્રિયદાસજી સ્વામીના ઉદાહરણો આપ્યા હતા,standard_gujarati,balanced
278,તેમણે આ ઓફર સ્વીકારી અને મંગળવારથી નોકરી શરૂ કરવાનું વચન આપ્યું,standard_gujarati,balanced
279,આ દર્શાવે છે કે ઉત્સાહથી કોઈપણ વ્યક્તિ ધારે તે પ્રાપ્ત કરી શકે છે,standard_gujarati,balanced
280,આધ્યાત્મિક માર્ગે પણ ઉત્સાહનું મહત્વ સમજાવતા સાધુ પ્રેમવત્સલદાસજીએ શાસ્ત્રી શ્રી આનંદપ્રિયદાસજી સ્વામીનું ઉદાહરણ આપ્યું,standard_gujarati,balanced
281,આનંદપ્રિયદાસજી સ્વામીએ ઉત્સાહપૂર્વક અભ્યાસ કરીને શાસ્ત્રીની પદવી મેળવી,standard_gujarati,balanced
282,આ ઉત્સાહને કારણે તેમને શ્રી મુક્તજીવન સ્વામીબાપાનો અઢળક રાજીપો પ્રાપ્ત થયો,standard_gujarati,balanced
283,ની ગૌશાળામાં રહેલી ગાયોના છાણામાંથી છાણની સ્ટિક તેમજ છાણાંથી વૈદિક હોળી પ્રગટાવવા તૈયારી કરાઈ છે,standard_gujarati,balanced
284,છાણના વિવિધ ઉત્પાદનમાંથી મળેલી રકમનો ઉપયોગ ગૌંસવર્ધન માટે થાય છે,standard_gujarati,balanced
285,શ્રેષ્ઠ વૈદિક હોળી ઉજવતી સોસાયટીને એવોર્ડ અપાશે,standard_gujarati,balanced
286,ઉત્તર પ્રદેશ અને બિહાર જતી ફ્લાઈટોના ભાડા ડબલથી પણ વધુ વધી ગયા છે,standard_gujarati,balanced
287,દિવ્ય ભાસ્કર એપ દ્વારા અમદાવાદ શહેરની દિવસભરની અપડેટ્સ આપવા અમદાવાદ ટુડે નામનું વીડિયો બુલેટિન કરી રહ્યું છે,standard_gujarati,balanced
288,શિરીષભાઈની સોસાયટી રીડેવલપમેન્ટમાં જવાની હોવાથી તેમણે બીજી જગ્યાએ મકાન લેવાનું નક્કી કર્યું હતું,standard_gujarati,balanced
289,આ રૂપિયા તેણે અંગત લાભ માટે લઈને શિરીષભાઈ સાથે ઠગાઈ કરી હતી,standard_gujarati,balanced
290,જે અંગે તેમણે ક્રાઇમ બ્રાંચની આર્થિક ગુનો નિવારણ શાખામાં ફરિયાદ કરતાં પોલીસે વધુ તપાસ હાથ ધરી છે,standard_gujarati,balanced
291,આજની સુનાવણીમાં કોર્ટમાં મોટાપાયે પાથરણાં વાળા હાજર રહ્યા હતા,standard_gujarati,balanced
292,વળી ભદ્રમાં ટ્રાફિકને લઈને પાથરણાં વાળાને બેસવા દેવાય નહીં,standard_gujarati,balanced
293,કાયદા મુજબ કામ કરો કોર્ટનો રોલ છેલ્લે આવે,standard_gujarati,balanced
294,જાહેર હિતની અરજીમાં મોટા ભાગની પબ્લિકનું હિત જોવું જોઈએ,standard_gujarati,balanced
295,પહેલા ફેરિયાઓને ભદ્ર પરિસરમાં મૂકો મૂકો પછી સર્વે કરો,standard_gujarati,balanced
296,અત્યારે કેટલા ફેરિયાઓને પરત મૂકશો,standard_gujarati,balanced
297,ત્યાં કાયદા મુજબ તેમને બેસવાનો હક્ક છે,standard_gujarati,balanced
298,નવા કાયદાના અસ્તિત્વમાં આવ્યા બાદ અમદાવાદ મહાનગરપાલિકા ફેરિયાઓને ત્યાંથી હટાવી શકે નહીં,standard_gujarati,balanced
299,કોર્ટે કહ્યું હતું કે કાયદા મુજબ તમે ફેરિયાઓને હટાવી જ ના શકો,standard_gujarati,balanced
300,તમે તેમને પરત બેસવા દેવા સર્વેની શરત મૂકી શકો નહીં,standard_gujarati,balanced
301,કોર્ટ ટ્રાફિક સમસ્યા અવગણીને ઓથોરિટીને કાર્ય કરવા પણ કહી શકે નહીં કે કાયદા વિરુદ્ધના કાર્યની મંજૂરી આપી શકે નહીં,standard_gujarati,balanced
302,હાઇકોર્ટ આ બાબતે અત્યંત સ્પષ્ટ છે અને હવે કોર્પોરેશનનો શું પ્રસ્તાવ છે અને હાઇકોર્ટના અગાઉના આદેશનો અમલ કઇ રીતે કરશો એ કોર્ટને જણાવો,standard_gujarati,balanced
