id,sentence,dialect,source
216,તેમણે ગ્રામજનોની હાજરીમાં આખી ઘટનાનું નિરીક્ષણ કરી વિગતવાર પંચનામું કર્યું હતું,standard,news_media
217,આ મામલાની ગંભીરતાને જોતા તેમણે તાલુકા વિકાસ અધિકારીને પણ લેખિત રિપોર્ટ સુપરત કર્યો છે અને જવાબદારો સામે કાયદેસરની કાર્યવાહી કરવા માંગ કરી છે,standard,news_media
218,કોલ્ડ સ્ટોરેજના ગંદાપાણીએ ખેડૂતોની મહેનત પર પણ પાણી ફેરવ્યું આ કોલ્ડ સ્ટોરેજના આ ગંદા પાણીએ માત્ર જળચર જીવો જ નહીં પણ ખેડૂતોની મહેનત પર પણ પાણી ફેરવી દીધું છે,standard,news_media
219,"સ્થાનિક ખેડૂતોના જણાવ્યા અનુસાર, આ પ્રદૂષિત પાણી આશરે સાત જેટલા ખેડૂતોના ખેતરોમાં ફરી વળ્યું છે",standard,news_media
220,"ખેતરોમાં ઝેરી પાણી ભરાઈ જવાના કારણે તૈયાર થયેલો પાક બળી ગયો છે, જેનાથી ખેડૂતોને આર્થિક ફટકો પડ્યો છે",standard,news_media
221,"બીજી તરફ લિહોડાની નજીક આવેલા લાખાના મુવાડા ગ્રામ પંચાયતના સરપંચના જણાવ્યા મુજબ, તેમના વિસ્તારના અસરગ્રસ્ત ખેડૂતોને કોલ્ડ સ્ટોરેજ સંચાલકો દ્વારા નુકસાનીનું વળતર ચૂકવી દેવામાં આવ્યું છે",standard,news_media
222,જોકે લિહોડાના ગ્રામજનોમાં હજુ પણ ભારે રોષ વ્યાપેલો છે,standard,news_media
223,પ્રદૂષિત પાણી તળાવમાં ન છોડવામાં આવે તેની માગ ગ્રામજનોની માંગ છે કે કોલ્ડ સ્ટોરેજ સંચાલકો તાત્કાલિક ધોરણે તળાવની સફાઈ કરાવે અને ભવિષ્યમાં ફરી ક્યારેય આવું પ્રદૂષિત પાણી તળાવમાં ન છોડવામાં આવે તેની ખાતરી આપે,standard,news_media
224,જો તંત્ર દ્વારા કડક પગલાં લેવામાં નહીં આવે તો આગામી સમયમાં જન આંદોલનની ચીમકી પણ ઉચ્ચારવામાં આવી છે,standard,news_media
225,"બીજીવાર આ ઘટના ન બને એની કોલ્ડ સ્ટોરેજવાળાએ બાહેંધરી લીધી લાખાના મુવાડા ગામના સરપંચ રમેશસિંહ ઝાલાએ જણાવ્યું હતું કે, અમારી પંચાયતમાં આવતું તળાવ છે",standard,news_media
226,જેમાં શિવ સાગર કોલ્ડ સ્ટોરેજમાંથી કેમિકલ છોડવાથી લાખની સંખ્યામાં માછલીઓનું મોત થયું છે અને બીજીવાર આ ઘટના ન બને એની કોલ્ડ સ્ટોરેજવાળાએ બાહેંધરી લીધી છે,standard,news_media
227,આ તળાવ ચાર દિવસમાં ખાલી કરવું પડે એવી પંચાયત તરફથી નોટિસ આપી છે,standard,news_media
228,"કેમિકલવાળું પાણી છોડતા માછલીઓના મોત થયા લિહોડા ગ્રામ પંચાયતના તલાટી કમ મંત્રી અર્પિતા રાઠોડે જણાવ્યું હતું કે, ગઈકાલે ફરિયાદ મળી હતી કે લિહોડા ગ્રામ પંચાયતમાં એક તળાવ (સર્વે નબંર 293) આવ્યું છે",standard,news_media
229,તેમાં શિવ સાગર કોલ્ડ સ્ટોરેજમાંથી કેમિકલવાળું પાણી છોડવામાં આવવાથી ઘણી બધી માછલીઓનું મોત થયું છે,standard,news_media
230,રાજ્યમાં હાલ ઠંડી ઘટી છે અને દિવસે ગરમીનો અહેસાસ શરૂ થયો છે,standard,news_media
231,"આગામી 4 દિવસ તાપમાનમાં કોઈ ખાસ ફેરફાર નહીં થાય, પરંતુ ત્યારબાદ 2-3 ડિગ્રી તાપમાન વધશે",standard,news_media
232,"હવામાન વિભાગના જણાવ્યા અનુસાર, આગામી દિવસોમાં દક્ષિણ ગુજરાતના અમુક વિસ્તારોમાં તાપમાનમાં 2થી 3 ડિગ્રીન શિયાળો વિદાય લેવાની તૈયારીમાં રાજ્યમાં હાલમાં ઉત્તર-પશ્ચિમથી ઉત્તરીય પવનો ફૂંકાઈ રહ્યા છે",standard,news_media
233,"તાપમાનમાં વધારાનું મુખ્ય કારણ પૂર્વીય પવનો છે, જે પ્રમાણમાં ગરમ હોય છે",standard,news_media
234,હાલમાં આપણે ઉનાળા તરફ આગળ વધી રહ્યા હોવાથી આ એક ટ્રાન્ઝિશન પિરિયડ છે,standard,news_media
235,આગામી 4 દિવસ માટે વાતાવરણમાં કોઈ મોટો ફેરફાર થવાની શક્યતા નથી,standard,news_media
236,"4 દિવસ પછી ન્યૂનતમ તાપમાનમાં 2થી 3 ડિગ્રીનો વધારો થઈ શકે છે, જેનાથી ગરમીનો અહેસાસ વધશે",standard,news_media
237,સમગ્ર રાજ્યમાં આગામી 7 દિવસ સુધી વાતાવરણ મુખ્યત્વે સૂકું રહેશે,standard,news_media
238,દરિયાકાંઠાના વિસ્તારોમાં પવનની ગતિ 10થી 15 નોટ્સની આસપાસ રહેશે,standard,news_media
239,હાલમાં માછીમારો માટે દરિયો ન ખેડવા અંગેની કોઈ ચેતવણી જાહેર કરવામાં આવી નથી,standard,news_media
240,છેલ્લા 24 કલાકમાં નોંધાયેલું લઘુત્તમ તાપમાન,standard,news_media
241,ધંધુકાના ફેદરા માર્ગ પર વખતપર નજીક પાણીના ખાડામાંથી એક દીપડાનો મૃતદેહ મળી આવ્યો છે,standard,news_media
242,વન વિભાગને ગઈકાલે સાંજે 5 વાગ્યા આસપાસ આ અંગેની માહિતી મળી હતી,standard,news_media
243,માહિતી મળતા જ વન વિભાગની ટીમ ઘટનાસ્થળે પહોંચી હતી,standard,news_media
244,ધંધુકાના નાયબ મામલતદારની હાજરીમાં દીપડાના મૃતદેહનું પંચનામું અને રોજકામ કરવામાં આવ્યું હતું,standard,news_media
245,ત્યારબાદ દીપડાના મૃતદેહને પોસ્ટમોર્ટમ માટે અમદાવાદ ખસેડવામાં આવ્યો છે,standard,news_media
246,વન વિભાગ હાલ દીપડાના મૃત્યુ કયા સંજોગોમાં થયું તે અંગેની વધુ તપાસ કરી રહ્યું છે,standard,news_media
247,શું ગુજરાત સરકાર કોઈ મોટી દુર્ઘટનાની રાહ જોઈ રહી છે,standard,news_media
248,આ સવાલ એટલા માટે કારણ કે ધોળકાથી અમદાવાદના રૂટ પર એસટી બસોની હાલત અત્યંત ગંભીર છે,standard,news_media
249,રોજિંદા હજારો વિદ્યાર્થીઓ અને મુસાફરો જીવના જોખમે આ ઓવરલોડ બસોમાં મુસાફરી કરવા મજબૂર બન્યા છે,standard,news_media
250,"બસોમાં પગ મૂકવાની જગ્યા નથી, છતાં તંત્ર દ્વારા વધારાની બસો મુકવામાં આવતી નથી",standard,news_media
251,સૌથી વધુ હાલાકી વિદ્યાર્થીઓને ભોગવવી પડી રહી છે,standard,news_media
252,"કલાકો સુધી રાહ જોયા બાદ જે બસ આવે છે, તે પહેલેથી જ ખીચોખીચ ભરેલી હોય છે",standard,news_media
253,દરવાજા પર લટકીને મુસાફરી કરવી એ અહીંની રોજની નિયતિ બની ગઈ છે,standard,news_media
254,"તંત્રને સવાલ એ છે કે, જો આ ઓવરલોડ બસમાં કોઈ અકસ્માત સર્જાશે, તો તેની જવાબદારી કોણ લેશે",standard,news_media
255,શું એસટી નિગમ અને સરકાર કોઈ માસૂમનો જીવ જાય તેની રાહ જોઈ રહ્યું છે,standard,news_media
256,"જનતા હવે એક જ માગ કરી રહી છે - 'સાહેબ, હેરાનગતિ બંધ કરો અને તાત્કાલિક વધારાની બસો દોડાવો",standard,news_media
257,અમદાવાદ ગ્રામ્ય પોલીસ દ્વારા જિલ્લામાં દારૂ અને જુગાર જેવી અસામાજિક પ્રવૃત્તિઓ સામે કડક કાર્યવાહી કરવાના આદેશ બાદ ધંધુકા પોલીસે ધોળી ગામની સીમમાં જુગારધામ પર દરોડો પાડ્યો હતો,standard,news_media
258,"આ કાર્યવાહીમાં પાંચ જુગારીઓને ઝડપી પાડવામાં આવ્યા હતા, જ્યારે અન્ય છને વોન અમદાવાદ વિભાગના ઇ",standard,news_media
259,"પોલીસ મહાનિરીક્ષક વિધિ ચૌધરી અને જિલ્લા પોલીસ વડા ઓમ પ્રકાશ જાટની સૂચનાથી, ઇ",standard,news_media
260,નાયબ પોલીસ અધિક્ષક આસ્થા રાણા (ધંધુકા વિભાગ) દ્વારા ધંધુકા ડિવિઝનમાં આવી પ્રવૃત્તિઓ સામે કાર્યવાહી કરવા નિર્દેશ અપાયા હતા,standard,news_media
261,"આ અનુસંધાને, ધંધુકા પોલીસ સ્ટેશનના પોલીસ ઇન્સ્પેક્ટર બી",standard,news_media
262,કરમશીભાઈ ભોપાભાઈને મળેલી ચોક્કસ બાતમીના આધારે આ દરોડો પાડવામાં આવ્યો હતો,standard,news_media
263,પોલીસે ધોળી ગામની સીમમાં અડવાળ જવાના રસ્તા પર જાહેરમાં પૈસા અને પત્તા વડે તીન પત્તીનો જુગાર રમતા પાંચ ઇસમોને રંગેહાથ ઝડપી પાડ્યા હતા,standard,news_media
264,"13,670 રોકડા, 52 ગંજીપાના અને બે મોબાઇલ ફોન (કિંમત રૂ",standard,news_media
265,"23,670નો મુદ્દામાલ કબજે કરવામાં આવ્યો હતો",standard,news_media
266,પોલીસે પકડાયેલા આરોપીઓ વિરુદ્ધ કાયદેસરની કાર્યવાહી હાથ ધરી છે,standard,news_media
267,ઝડપાયેલા આરોપીઓમાં વજાભાઈ ગોરધનભાઈ મેર (ઉં,standard,news_media
268,"બાવળા), રાજેશભાઈ ભુપતભાઈ ગોહીલ (ઉં",standard,news_media
269,"બાવળા), હિતેશભાઈ કરશનભાઈ પટેલ (ઉં",standard,news_media
270,"બાવળા), ભુપતભાઈ પ્રભુભાઈ ઝાપડીયા (ઉં",standard,news_media
271,લીંબડી) અને મનુભાઈ નાથાભાઈ બાવળીયા (ઉં,standard,news_media
272,"આ ઉપરાંત, પોલીસે છ આરોપીઓને વોન્ટેડ જાહેર કર્યા છે",standard,news_media
273,જેમાં ગૌતમભાઈ કાંતિભાઈ ગોહીલ (રહે,standard,news_media
274,"બાવળા), વજરામભાઈ દિલુભાઈ મેર (રહે",standard,news_media
275,"બાવળા), અજયભાઈ મનુભાઈ બાવળીયા (રહે",standard,news_media
276,ધંધુકા) અને રણજીતભાઈ ધીરુભાઈ વાંટિયા (રહે,standard,news_media
277,વિરમગામ રૂરલ પોલીસે અમદાવાદ-માળિયા હાઈવે પરથી ભારતીય બનાવટના વિદેશી દારૂનો મોટો જથ્થો ઝડપી પાડ્યો છે,standard,news_media
278,"કોબીજ અને ભૂસાના કોથળાની આડમાં છુપાવેલો આ દારૂ ₹52,06,080/- ની કિંમતનો હતો",standard,news_media
279,"પોલીસે એક આરોપીની ધરપકડ કરી કુલ ₹62,11,080/- નો મુદ્દામાલ જપ્ત કર્યો છે",standard,news_media
280,"પોલીસને ખાનગી બાતમી મળી હતી કે, MH-50-N-3302 નંબરનું ભારતબેન્ઝ ટ્રક અમદાવાદ-માળિયા હાઈવે પર હાંસલપુર સર્કલ પાસેથી પસાર થવાનું છે, જેમાં વિદેશી દારૂ ભરેલો છે",standard,news_media
281,આ બાતમીના આધારે વોચ ગોઠવીને ટ્રકને રોકવામાં આવ્યું હતું,standard,news_media
282,"ટ્રકની પાછળના ભાગમાં તપાસ કરતા, શાકભાજી અને ભૂસાના કોથળાની નીચેથી ભારતીય બનાવટના વિદેશી દારૂની 180 મિલીની કુલ 23,664 સીલબંધ બોટલો મળી આવી હતી",standard,news_media
283,"દારૂ ઉપરાંત, પોલીસે ₹10,00,000/- ની કિંમતનું ટ્રક અને ₹5,000/- ની કિંમતનો મોબાઈલ ફોન પણ જપ્ત કર્યો હતો",standard,news_media
284,પોલીસ મહાનિરિક્ષક વિધી ચૌધરી અને અમદાવાદ ગ્રામ્યના પોલીસ અધિક્ષક ઓમ પ્રકાશ જાટના પ્રોહીબીશન પ્રવૃત્તિઓ ડામવાના નિર્દેશો હેઠળ કરવામાં આવી હતી,standard,news_media
285,નાયબ પોલીસ અધિક્ષક તપન ડોડીયાના માર્ગદર્શન હેઠળ પો,standard,news_media
286,જાડેજા અને તેમની ટીમે આ સફળતા મેળવી,standard,news_media
287,સંજયકુમાર સામજીભાઇને બાતમી મળી હતી,standard,news_media
288,આ કેસમાં રાજુ તમ્મા ભીમસો ખાંડેકર (રહે,standard,news_media
289,"સાંગલી, મહારાષ્ટ્ર) નામના આરોપીની ધરપકડ કરવામાં આવી છે",standard,news_media
290,"છેલ્લા ત્રણ દિવસમાં પોલીસે આવા ત્રણ સફળ કેસ શોધી કુલ ₹70,45,500/- નો ભારતીય બનાવટનો વિદેશી દારૂ જપ્ત કર્યો છે",standard,news_media
291,અમદાવાદના ધોલેરાના તાલુકા પ્રાથમિક શિક્ષણાધિકારી ગજેન્દ્રસિંહ ચુડાસમાએ આજે ખુણ પ્રાથમિક શાળાની આકસ્મિક મુલાકાત લીધી હતી,standard,news_media
292,તેમની મુલાકાતનો મુખ્ય હેતુ શાળાની શૈક્ષણિક પ્રવૃત્તિઓ અને વાતાવરણનું નિરીક્ષણ કરવાનો હતો,standard,news_media
293,"મુલાકાત દરમિયાન, તેમણે શાળાની પ્રાર્થના સભામાં હાજરી આપી",standard,news_media
294,"આ પ્રસંગે શિક્ષણાધિકારી દ્વારા બાળગીત રજૂ કરવામાં આવ્યું, જેમાં શાળાના બાળકોએ ઉત્સાહપૂર્વક ભાગ લીધો હતો",standard,news_media
295,શિક્ષણાધિકારીએ બાળકો સાથે પર્યાવરણ અને સામાન્ય જ્ઞાન સંબંધિત વિવિધ કોયડા પૂછીને તેમનો ઉત્સાહ વધાર્યો અને તેમને પ્રોત્સાહિત કર્યા,standard,news_media
296,પોતાના ઉદ્દબોધનમાં તેમણે પર્યાવરણ જાગૃતિ અંગે માર્ગદર્શન આપ્યું અને શાળાને પ્લાસ્ટિક મુક્ત બનાવવા માટે કોઈપણ પ્રકારની પ્લાસ્ટિક વસ્તુઓનો ઉપયોગ ન કરવાનો સંકલ્પ લેવડાવ્યો,standard,news_media
297,"શાળામાં ગણિત અને વિજ્ઞાન વિષયની તાલીમ ચાલી રહી હોવાથી, શિક્ષણાધિકારીએ તમામ ગણિત-વિજ્ઞાનના શિક્ષકો સાથે બેઠક કરી",standard,news_media
298,આ બેઠકમાં તેમણે શૈક્ષણિક ગુણવત્તા સુધારવા અને શિક્ષણ પદ્ધતિઓને વધુ અસરકારક બનાવવા અંગે માર્ગદર્શન પૂરું પાડ્યું,standard,news_media
299,"આ પ્રસંગે, આચાર્ય સંકેતભાઈ સુથાર અને શાળા પરિવારે સ્વામી વિવેકાનંદની પ્રતિકૃતિ અર્પણ કરીને તાલુકા પ્રાથમિક શિક્ષણાધિકારીનું સન્માન કર્યું",standard,news_media
300,આ સમગ્ર કાર્યક્રમ પ્રેરણાદાયક અને ઉત્સાહભર્યા વાતાવરણમાં સંપન્ન થયો,standard,news_media
301,"ધંધુકા પોલીસ સ્ટેશન વિસ્તારમાં આવેલા ધોળી ગામની સીમમાં, અડવાળ જવાના માર્ગ પર જાહેરમાં જુગાર રમતા પાંચ આરોપીઓને પોલીસે ઝડપી પાડ્યા છે",standard,news_media
302,આ કેસમાં અન્ય છ આરોપીઓને વોન્ટેડ જાહેર કરવામાં આવ્યા છે,standard,news_media
303,"પોલીસે પકડાયેલા આરોપીઓ પાસેથી કુલ રૂપિયા 23,670 નો મુદ્દામા પોલીસે ઝડપેલા આરોપીઓમાં વજાભાઈ ગોરધનભાઈ મેર (ઉં",standard,news_media
304,"અમદાવાદ), રાજેશભાઈ ભુપતભાઈ ગોહીલ (ઉં",standard,news_media
305,"અમદાવાદ), હિતેશભાઈ કરશનભાઈ પટેલ (ઉં",standard,news_media
306,"અમદાવાદ), ભુપતભાઈ પ્રભુભાઈ ઝાપડીયા (ઉં",standard,news_media
307,સુરેન્દ્રનગર) અને મનુભાઈ નાથાભાઈ બાવળીયા (ઉં,standard,news_media
308,આ ગુનામાં વોન્ટેડ જાહેર કરાયેલા આરોપીઓમાં ગૌતમભાઈ કાંતીભાઈ ગોહીલ (રહે,standard,news_media
309,"સુરેન્દ્રનગર), મેરૂભાઈ કોળીપટેલ (રહે",standard,news_media
310,"અમદાવાદ), વજરામભાઈ દિલુભાઈ મેર (રહે",standard,news_media
311,"અમદાવાદ), અજયભાઈ મનુભાઈ બાવળીયા (રહે",standard,news_media
312,અમદાવાદ) અને રણજીતભાઈ ધીરૂભાઈ વાંટીયા (રહે,standard,news_media
313,ધંધુકા તાલુકાના બાજરડા ગામના બે પિતરાઈ ભાઈના આજે (18 ફેબ્રુઆરી) એક માર્ગ અકસ્માતમાં મોત થયા છે,standard,news_media
314,"આ ઘટના આજે સવારે બની હતી, જેના પગલે ગામમાં શોકનો માહોલ છવાઈ ગયો છે",standard,news_media
315,"પ્રાપ્ત માહિતી અનુસાર, બાજરડા ગામના અકબરભાઈ યાકુબભાઈ ઉમડીયા અને તેમના પિતરાઈ ભાઈ અબ્બાસભાઈ અભરામભાઈ ઉમડીયા સવારે રળોલ ગામે એક સગાની દફનવિધિમાં હાજરી આપવા બાઈક પર જઈ રહ્યા હતા",standard,news_media
316,રળોલ ગામના પાટિયા નજીક પાછળથી આવી રહેલી એક ખાનગી બસે બાઈકને ટક્કર મારતા આ ગંભીર અકસ્માત સર્જાયો હતો,standard,news_media
317,આ અકસ્માતમાં અકબરભાઈ યાકુબભાઈ ઉમડીયાનું ઘટનાસ્થળે જ મૃત્યુ થયું હતું,standard,news_media
318,જ્યારે અબ્બાસભાઈ અભરામભાઈ ઉમડીયાને ગંભીર ઈજાઓ પહોંચતા તેમને તાત્કાલિક સુરેન્દ્રનગરની હોસ્પિટલ ખસેડવામાં આવ્યા હતા,standard,news_media
319,"જોકે, સારવાર દરમિયાન તેમનું પણ અવસાન થયું હતું",standard,news_media
320,મૃતક બંને પિતરાઈ ભાઈઓ ખેતીના વ્યવસાય સાથે સંકળાયેલા હતા,standard,news_media
321,પરિવારના આધારસ્તંભ સમાન બંને યુવાનોના અચાનક નિધનથી તેમના પરિવારોમાં ગમગીની છવાઈ ગઈ છે,standard,news_media
322,એક જ દિવસે બે પિતરાઈ ભાઈઓના જનાઝા એકસાથે નીકળતાં બાજરડા ગામમાં શોકનો માહોલ જોવા મળ્યો હતો,standard,news_media
323,મોટી સંખ્યામાં ગ્રામજનો તેમને અંતિમ વિદાય આપવા ઉમટી પડ્યા હતા,standard,news_media
324,વિરમગામ પાલિકાના ચીફ ઓફિસર ચીફ ઓફિસર જયેશ પટેલની સીધી સુચનાથી વિરમગામ શહેરને પ્રતિબંધિત પ્લાસ્ટિક મુક્ત કરવા હલકી ગુણવત્તાના પ્લાસ્ટિકના ઝભલા તેમજ અન્ય વસ્તુઓનું વેચાણ કરતા ઈસમો પર વોચ રાખવામાં આવી રહી છે,standard,news_media
325,વિરમગામ નગરપાલિકાની સેનિટેશન ટીમ તેમજ ફાયર,standard,news_media
326,"સાણંદ નગરપાલિકા દ્વારા શહેરના ગૌરવ પથ, હાઈવે માર્ગ અને નળ સરોવર રોડ પર દબાણ હટાવવાની ઝુંબેશ હાથ ધરવામાં આવી હતી",standard,news_media
327,આ કાર્યવાહીમાં ૧૦૦થી વધુ પાથરણા અને લારી-ગલ્લાના દબાણો દૂર કરવામાં આવ્યા,standard,news_media
328,પાલિકા તંત્ર દ્વારા રસ્તાઓ પર અવરજવરમાં અડચણરૂપ થતા તમામ લારી સહિતના દબાણોને હટાવવામાં આવ્યા હતા,standard,news_media
329,આ ઝુંબેશમાં નગરપાલિકાનો મોટો કાફલો જોડાયો હતો,standard,news_media
330,અમદાવાદ જિલ્લાના ઐતિહાસિક ધોળકા શહેરના હાર્દ ગણાતા જૂનું બસ સ્ટેન્ડ વિસ્તારમાં હાલ ટ્રાફિકની વિકટ સમસ્યા જોવા મળી રહી છે,standard,news_media
331,"રોડ પર લારી-ગલ્લાના ગેરકાયદે દબાણો અને બેજવાબદાર વાહન ચાલકો દ્વારા કરવામાં આવતા આડેધડ પાર્કિંગને કારણે નગરજનો ત્રાહિમામ પોકારી ઉ પ્રાપ્ત વિગતો અનુસાર, જૂના બસ સ્ટેન્ડની બહાર મેઈન રોડ પર બંને બાજુ લારી-ગલ્લાઓ ગોઠવી દેવામાં આવ્યા છે",standard,news_media
332,"બસ સ્ટેન્ડના પ્રવેશ અને નિકાસ દ્વાર પાસે આવેલી હોટલો, પાનના ગલ્લા અને નાસ્તાની લારીઓવાળાઓ બાંકડા મૂકી દેતા હોય છે",standard,news_media
333,"ખાસ કરીને વળાંક પાસે જ ભારે દબાણ હોવાથી એસટી બસોને વળવામાં નાકે દમ આવી જાય છે, જેના કારણે ટ્રાફિક જામના દ્રશ્યો સર્જાય છે",standard,news_media
334,​જૂના બસ સ્ટેન્ડ પાસેના મલાવ રોડ પર અનેક હોસ્પિટલો આવેલી છે,standard,news_media
335,આ રોડ પરથી દિવસભર એમ્બ્યુલન્સની અવરજવર રહેતી હોય છે,standard,news_media
336,"શટલિયા રિક્ષાઓ અને આડેધડ પાર્ક કરેલી બાઈકોને કારણે એમ્બ્યુલન્સ જેવા ઇમરજન્સી વાહનો ને પણ ટ્રાફિક નો સામનો કરવો પડતો હોય છે, જે કોઈ મોટી જાનહાનિનું કારણ બની શકે છે",standard,news_media
337,લારીઓ અને રિક્ષાઓને કારણે રસ્તો સાંકડો થઈ ગયો છે,standard,news_media
338,તંત્ર માત્ર જોયા કરે છે કે કોઈ એક્શન લેશે,standard,news_media
339,"આ વિસ્તારમાં જોઈએ તો રોડની બંને તરફ ગેરકાયદે લારીઓ અને ગલ્લાનો જમાવડો જોવા મળી રહ્યો છે જેમાં ​હોટલો અને ગલ્લાના સંચાલકો દ્વારા મુકાવામા આવતા બાંકડાઓ​, શટલિયા રિક્ષાઓની લાઈનો અને આડેધડ બાઈક પાર્કિંગ અને ​વળાંક પર દબાણ હોવાથી બસોના પરિવહનમાં અવરોધ ઉભો થઈ રહ્યો છે",standard,news_media
340,"ત્યારે ​ધોળકાના નગરજનોની એક જ માંગ છે કે જવાબદાર તંત્ર તાત્કાલિક અસરથી આ દબાણો દૂર કરી રસ્તો ખુલ્લો કરે, જેથી ટ્રાફિકની સમસ્યામાંથી કાયમી મુક્તિ મળે તેવી રજૂઆત છે",standard,news_media
341,"અમદાવાદ જિલ્લા મહિલા અને બાળ અધિકારીની કચેરી દ્વારા સાણંદ તાલુકાના મખીયાવ ગામ ખાતે ''બેટી બચાવો, બેટી પઢાવો'' યોજના અંતર્ગત બાળલગ્ન પ્રતિબંધક અધિનિયમ, 2006 અંગે સઘન જાગૃતિ કાર્યક્રમનું આયોજન કરવામાં આવ્યું હતું",standard,news_media
342,"આ કાર્યક્રમનો મુખ્ય ઉદ્દેશ્ય ગ્રામ્ય સ કાર્યક્રમ દરમિયાન ઉપસ્થિત મહિલાઓ અને વાલીઓને માર્ગદર્શન આપતા જણાવાયું હતું કે, કાયદા મુજબ છોકરી માટે 18 વર્ષ અને છોકરા માટે 21 વર્ષથી ઓછી ઉંમરે લગ્ન કરવા એ ગંભીર ગુનો છે અને આવા લગ્નો કાયદેસર રીતે રદબાતલ ઠરી શકે છે",standard,news_media
343,બાળલગ્નના કારણે દીકરીઓના શારીરિક અને માનસિક સ્વાસ્થ્ય પર પડતી નકારાત્મક અસરો વિશે પણ ચર્ચા કરાઈ હતી,standard,news_media
344,આ સાથે જ સરકાર દ્વારા ઉપલબ્ધ કાયદાકીય સુરક્ષા અને ફરિયાદ નોંધાવવાની પ્રક્રિયા વિશે વિગતો પૂરી પાડવામાં આવી હતી,standard,news_media
345,"ગ્રામજનોને ખાસ સમજ આપવામાં આવી હતી કે બાળલગ્ન અટકાવવા તંત્રને જાણ કરવી એ ગુનો નથી, પરંતુ દરેક નાગરિકની સામાજિક જવાબદારી છે",standard,news_media
346,તંત્ર દ્વારા ખાતરી આપવામાં આવી હતી કે જાણ કરનાર વ્યક્તિની ઓળખ હંમેશા ગુપ્ત રાખવામાં આવે છે,standard,news_media
347,કાર્યક્રમમાં ઉપસ્થિત ગ્રામજનોએ સક્રિયપણે ભાગ લઈ પ્રશ્નોત્તરી દ્વારા પોતાની મુંઝવણો દૂર કરી હતી,standard,news_media
348,"""દીકરીનું શિક્ષણ અને સુરક્ષા એ સ્વસ્થ સમાજની આધારશિલા""ના મંત્ર સાથે આ સકારાત્મક અભિયાનનું સમાપન કરાયુ હતું",standard,news_media
349,"વિરમગામ વોર્ડ નંબર 8 માં સોમેશ્વર, સંજીવની,અવની સોસાયટી તરફનો ખેતરમાંથી પસાર થતો રસ્તો ખેતર માલિકે બંધ કર્યો છે",standard,news_media
350,વિરમગામ મામલતદારે સ્થળ તપાસ કરી પંચનામા બાદ બંને પક્ષને સાંભળીને રસ્તાની યથાવત સ્થિતી જાળવવા હુકમ કર્યો છે,standard,news_media
351,"વિરમગામ વોર્ડ નંબર 8 માં આવેલ સોમેશ્વર, સંજીવની,અવની સોસાયટી તરફનો રસ્તો વિરમગામ તાલુકાના મોજે વિરમગામ સર્વે નં",standard,news_media
352,498/1 અને 498/2માંથી ઉપયોગમાં લેવાતો કાચો રસ્તો ખેત માલિકો દ્વારા બંધ કરવામાં આવતા નરેન્દ્રભાઈ ચંદુભાઈ પટેલ બિલ્ડર અને ખેડૂત દ્વારા વિરમગામ મામલતદારને લેખિત અરજી આપવામાં આવી,standard,news_media
353,જે બાબતે વિરમગામ મામલતદાર મયુરધ્વજ સિંહ રાઠોડ દ્વારા તા,standard,news_media
354,16 અને 17 ફેબ્રુઆરી ના રોજ સ્થળ તપાસ કરવામાં આવતા જમીન માલિક ખેડૂતો દ્વારા જણાવવામાં આવેલ કે આ રસ્તો અમારા ખેતરમાંથી બળજબરીપૂર્વક કાઢવામાં આવ્યો છે,standard,news_media
355,તેમજ વિરમગામ નગરપાલિકા ટીપી સ્કીમમાં પણ આવો કોઈ રસ્તો આવતો નથી,standard,news_media
356,અરજદાર દ્વારા ખેતરમાં આવવા જવા નો રસ્તો હોવાનું જણાવેલ ત્યારે જે તે ખેડૂતો સહિત તેમના ખેતીના સાધનો આવવા જવા માટે હંગામી ધોરણે સહમતી સધાઈ હતી,standard,news_media
357,વિરમગામ તાલુકાના વિરમગામ નગર પાલિકા વોર્ડ નંબર 8 માં આવેલા જમીન અને રસ્તા વિવાદ મામલે મામલતદાર મયુરધ્વજસિંહ રાઠોડ દ્વારા મહત્વનો હુકમ કરાયો છે,standard,news_media
358,મામલતદાર કોર્ટ દ્વારા મામલતદાર કોર્ટ એક્ટ-1906ની કલમ 5(2) હેઠળ કાર્યવાહી કરીને વિવાદિત રસ્તા અંગે હાલની સ્થિતિ યથાવત્ રાખવા આદેશ કર્યો છે,standard,news_media
359,"વિવાદિત અરજીમાં અરજદારો દ્વારા રજૂઆત કરાઈ હતી કે સર્વે નંબર 484/1 પૈકી, 482/2, 482/3, 482/4 સહિતની જમીનમાં આવેલ પરંપરાગત આવન-જાવનનો રસ્તો બંધ કરવામાં આવી રહ્યો છે,",standard,news_media
360,17 ફેબ્રુઆરીને મંગળવારે નવરંગપુરામાં આવેલી ગ્રામ્ય કોર્ટને બોમ્બથી ઉડાવવાની ધમકી મળી હતી,standard,news_media
361,"અજાણ્યા શખસે ઇમેલ દ્વારા કોર્ટમાં 19 વિસ્ફોટ થશે તેવો ઇમેલ કર્યો હતો, જેને લઈને પોલીસ દ્વારા તપાસ પણ કરવામાં આવી હતી",standard,news_media
362,જોકે આ ઇમેલ ખોટો હોવાનો સાબિત થયો હતો,standard,news_media
363,આ અ ધમકીભર્યા મેઈલમાં શું લખ્યું હતું,standard,news_media
