id,sentence,dialect,source
137,"જાડેજા અને તેમની ટીમે
આ મહિલાઓના સ્થાનિક સંપર્કો અને અન્ય કોઈ આશય અંગે ઊંડી તપાસ શરૂ કરી છે",kathiawari,news_media
138,"18: જામજોધપુર તાલુકાના પાટણ ગામમાં રહેતા અને ખેતી કામ કરતા ગીગાભાઈ કરસનભાઈ તરખાલા
નામના 45 વર્ષના ખેડૂત યુવાને ગઈકાલે પોતાના ઉપર પેટ્રોલ છાંટી દિવાસળી ચાંપી અગ્નિસ્નાન
કરી લેતાં ગંભીર રીતે દાજી જતા સારવાર માટે હોસ્પિટલમાં ખસેડાયો હતો",kathiawari,news_media
139,"જ્યાં ફરજ પરના
તબીબે તેનું મૃત્યુ નિપજ્યું હોવાનું જાહેર કર્યું હતું",kathiawari,news_media
140,"બનાવ અંગે મૃતકના પત્ની દેવીબેન
ગીગાભાઈએ પોલીસને જાણ કરતાં જામજોધપુરના પોલીસ બનાવના સ્થળે અને ત્યારબાદ હોસ્પિટલમાં
દોડી ગઈ હતી અને ગીગાભાઈના મૃતદેહનો કબજો સંભાળી વધુ તપાસ હાથ ધરી હતી",kathiawari,news_media
141,"મૃતક છેલ્લા
12 વર્ષથી માનસિક બીમારીથી પીડાતા હતા અને તેઓની દવા ચાલુ હતી",kathiawari,news_media
142,"પરંતુ કોઈ ફેર નહીં
પડતાં બીમારીથી કંટાળી જઈ આત્મહત્યાનું પગલું
ભરી લીધું હોવાનું જાહેર કરાયું છે",kathiawari,news_media
143,"શ્રમિકનું
મૃત્યુ: : ધ્રોલમાં પંચવટી સોસાયટી વિસ્તારમાં આવેલાં આશાપુરા મંડપ સર્વિસના ગોડાઉનમાં
એક અકસ્માત સર્જાયો હતો",kathiawari,news_media
144,"મૂળ પંચમહાલ જિલ્લાના ગોધરા તાલુકાના સોબા સેગવા ગામના વતની
અને અહીં મજૂરી કામ કરતા 45 વર્ષીય ભારતાસિંહ રણછોડભાઈ પટેલીયાનું બીજા માળની છત પરથી
નીચે પટકાવવાને કારણે મૃત્યુ નિપજ્યું હતું",kathiawari,news_media
145,"મૃતક ભારતાસિંહ ધ્રોલ મુકામે આશાપુરા મંડપ
સર્વિસમાં મજૂરી કામ કરતા હતા",kathiawari,news_media
146,"ગત તારીખ 19ના રોજ રાત્રિના સમયે કામ  પૂર્ણ કરી તેઓ ગોડાઉનના બીજા માળે છત પર સુવા માટે
ગયા હતા",kathiawari,news_media
147,"રાત્રિના
સમયે તેઓ લઘુશંકા કરવા માટે ઉઠયા હતા",kathiawari,news_media
148,"તે દરમિયાન અચાનક તેમનો પગ લપસી ગયો હતો અને
તેઓ સીધા છત પરથી જમીન પર પટકાયા હતા",kathiawari,news_media
149,"આ ઘટનાને પગલે ગંભીર ઈજાઓ પહોંચતા તેમને તાત્કાલિક
ધ્રોલની સરકારી હોસ્પિટલ ખાતે ખસેડવામાં આવ્યા હતા",kathiawari,news_media
150,"પરંતુ ત્યાં હાજર તબીબોએ તેમને
તપાસીને મૃત જાહેર કર્યા હતા",kathiawari,news_media
151,"આ અંગે મૃતકના ભાઈ નાયકાભાઈ રૂબશીભાઈ પટેલે પોલીસ સ્ટેશનમાં
જાણ કરતાં પોલીસે ફરિયાદ નોંધી વધુ તપાસ હાથ ધરી છે",kathiawari,news_media
152,"મહિલા
સાથે મકાનના વેચાણના બહાને રૂ",kathiawari,news_media
153,"18:
ખંભાળિયા તાલુકાના હર્ષદપુર ગામમાં રહેતા અને કડિયા કામની મજૂરી કરતા હીરાભાઈ રામજીભાઈ
નકુમ નામના 58 વર્ષના શ્રમિક પોતાનું મોપેડ લઈને જામનગર પડાણા ગામના પાટીયા પાસેથી
પસાર થઈ રહ્યા હતા",kathiawari,news_media
154,"દરમિયાન પૂરપાટ ઝડપે આવી રહેલી જીજે 36 એ આર 3352 નંબરની કારના
ચાલકે મોપેડને પાછળથી ઠોકર મારી દેતાં અકસ્માત સર્જાયો હતો",kathiawari,news_media
155,"જે અકસ્માતમાં મોપેડ સવાર
રામજીભાઈ નકુમને ગંભીર ઈજા થતા મૃત્યુ નિપજ્યું હતું",kathiawari,news_media
156,"આ બનાવ અંગે મૃતકના પુત્ર રાકેશ
હીરાભાઈ નકુમે મેઘપર પડાણા પોલીસમાં કારચાલક સામે ફરિયાદ નોંધાવતાં મેઘપર પોલીસે વધુ
તપાસ હાથ ધરી છે",kathiawari,news_media
157,"મહિલા
સાથે છેતરાપિંડી : જામનગરમાં સુભાષ માર્કેટ નજીક ચારણ ફળી વિસ્તારમાં રહેતી ગીતાબેન
કિરીટભાઈ ચૌહાણ નામની મહિલાએ પોતાની સાથે રૂ",kathiawari,news_media
158,"12 લાખ 26 હજારની છેતરાપિંડી કરવા અંગે
સિક્કા પંચવટી સોસાયટીમાં રહેતા કાસમ દાઉદભાઈ કકલ સામે ફરિયાદ નોંધાવી છે",kathiawari,news_media
159,"પોલીસ ફરિયાદમાં
જણાવાયા અનુસાર ફરિયાદી મહિલાને આરોપી પાસે એક મકાન ખરીદ કરવું હતું",kathiawari,news_media
160,"જે મકાન માટે
આરોપીને કટકે કટકે 12",kathiawari,news_media
161,"તેમ છતાં મકાન માલિકે તે રકમ
પચાવી પાડી હતી અને મકાનના દસ્તાવેજ અથવા મકાનનો કબજો આપ્યો ન હતો અને વિશ્વાસઘાત તેમજ  છેતરાપિંડી કરી હતી",kathiawari,news_media
162,"ડિવિઝન પોલીસ
મથકમાં ફરિયાદ નોંધાવતા પોલીસ દ્વારા આ મામલે વધુ તપાસ ચલાવવામાં આવી રહી છે",kathiawari,news_media
163,"ભારતીય
ઇલેવનમાં વોશિંગ્ટન સુંદરને તક મળી શકે છે : અભિષેક પાસેથી મોટી ઇનિંગની આશા અમદાવાદ,
તા",kathiawari,news_media
164,17 : ટી-20 વર્લ્ડ કપમાં ટીમ ઇન્ડિયા શાનથી સુપર-8 રાઉન્ડમાં પહોંચી ચૂકી છે,kathiawari,news_media
165,"જીતની
હેટ્રિક બાદ પરાક્રમી સૂર્યસેના હવે બુધવારે અહીંના નરેન્દ્ર મોદી સ્ટેડિયમ ખાતે ગ્રુપ
સ્ટેજના આખરી મેચમાં નેધરલેન્ડ સામે મેદાને પડશે",kathiawari,news_media
166,"પાછલા મેચમાં પાકિસ્તાનને 61 રને
કારમી હાર આપનાર ભારતીય ટીમનો આત્મવિશ્વાસ આભને આંબી રહ્યો છે",kathiawari,news_media
167,"જો કે ડચ ટીમને હળવાશથી
લેવાની ભૂલ કરશે નહીં",kathiawari,news_media
168,વર્તમાન વર્લ્ડ કપમાં એસોસિયેટ દેશોની ટીમ ચમકારા કરી રહી છે,kathiawari,news_media
169,નેધરલેન્ડ સામેના મેચમાં ભારતીય ઇલેવનમાં પ્રયોગ જોવા મળી શકે છે,kathiawari,news_media
170,"સ્પિન ઓલરાઉન્ડર
વોશિંગ્ટન સુંદરને તક મળવાની પ્રબળ સંભાવના છે",kathiawari,news_media
171,"આ મેચમાં ભારત કેટલાક ખેલાડીને વિશ્રામ
આપી શકે છે",kathiawari,news_media
172,નેધરલેન્ડ ટીમ વર્લ્ડ કપની લગભગ બહાર છે,kathiawari,news_media
173,"તેની નજર નંબર વન અને વર્તમાન
ચેમ્પિયન ભારત વિરુદ્ધ સન્માનજનક દેખાવ કરવાનો રહેશે",kathiawari,news_media
174,"ભારતીય
ઇલેવનમાં હાર્દિક પંડયા અને શિવમ દૂબેમાંથી કોઈ એકને રેસ્ટ મળી શકે છે",kathiawari,news_media
175,"આ ઉપરાંત જસપ્રિત
બુમરાહને પણ વિશ્રામની સંભાવના છે",kathiawari,news_media
176,"વિજયરથ પર સવાર ટીમ ઇન્ડિયાની એકમાત્ર ચિંતા નંબર
વન બેટર અભિષેક શર્માનું અચાનક આઉટ ઓફ ફોર્મ થવું છે",kathiawari,news_media
177,"તે વર્લ્ડ કપની બન્ને ઇનિંગમાં
ખાતું ખોલાવી શક્યો નથી",kathiawari,news_media
178,"નેધરલેન્ડ સામેના મેચમાં અભિષેક મોટી ઇનિંગ રમવા માગશે જ્યારે
બાકીના ભારતીય બેટર્સ સુપર-8 રાઉન્ડ અગાઉ સ્પિન વિરુદ્ધ સારા દેખાવના પ્રયાસમાં રહેશે",kathiawari,news_media
179,"અભિષેક
શર્માએ પાછલા 18 મહિનામાં ખુદને ટી-20 ફોર્મેટનો ખતરનાક બેટધર સાબિત કર્યો છે",kathiawari,news_media
180,"તે ટી-20
વિશ્વ કપમાં રનના ઢગલા કરશે તેવી ભવિષ્યવાણી થઈ રહી હતી",kathiawari,news_media
181,"જો કે અચાનક જ તેના બેટમાં
કાટ લાગી ગયો છે",kathiawari,news_media
182,અમેરિકા અને પાકિસ્તાન સામે તે ઝીરોમાં આઉટ થયો છે,kathiawari,news_media
183,"તેની બોડી લેંગ્વેજ
કોન્ફિડન્સ જોવા મળી રહ્યો નથી",kathiawari,news_media
184,"ભારત માટે સારી વાત
એ છે કે ઇશાન કિશન આતશી બેટિંગ કરી રહ્યો છે",kathiawari,news_media
185,"કપ્તાન સૂર્યકુમાર અને તિલક વર્મા પણ
સારા ટચમાં છે",kathiawari,news_media
186,"હાર્દિક-શિવમ-રિંકુ અને અક્ષરની હાજરીથી ભારતીય ટીમને બેટિંગ ઊંડાઈ
ઘણી સારી બની છે",kathiawari,news_media
187,"જો બુમરાહને વિશ્રામ મળશે તો અર્શદીપ અને સિરાજમાંથી કોઇ એકને તક
મળશે",kathiawari,news_media
188,"નેધરલેન્ડનું
બેટિંગ-બોલિંગ આક્રમણ નબળુ છે",kathiawari,news_media
189,"ટીમ ઇન્ડિયા માટે સુપર-8 રાઉન્ડ અગાઉ વોર્મઅપ મેચ બની
રહેશે",kathiawari,news_media
190,"અમદાવાદમાં ટી-20 વર્લ્ડ કપમાં આફ્રિકાએ કેનેડા વિરુદ્ધ 4 વિકેટે 213 રનનો મોટો
સ્કોર બનાવ્યો હતો",kathiawari,news_media
191,"નેધરલેન્ડ સામે ભારતીય ટીમને પ્રથમ દાવની તક મળશે તો સ્કોર આથી
પણ ઊંચો જોવા મળી શકે છે",kathiawari,news_media
192,"17: ભારતની વિશ્વ કપ વિજેતા મહિલા ક્રિકેટર સ્મૃતિ મંધાનાને તેના શાનદાર
પ્રદર્શનનું ઇનામ મળ્યું છે",kathiawari,news_media
193,"બીબીસીએ સ્મૃતિ મંધાનાની ઇન્ડિયન સ્પોર્ટ્સ વુમન ઓફ ધ
યર-202પ તરીકે પસંદ કરી છે",kathiawari,news_media
194,"29 વર્ષીય સ્મૃતિ મંધાનાએ વન ડે વર્લ્ડ કપમાં 434 રન કર્યાં
હતા",kathiawari,news_media
195,તેના યોગદાનથી ભારતીય મહિલા ટીમ વિશ્વ વિજેતા બની હતી,kathiawari,news_media
196,"વર્ષ 202પમાં સ્મૃતિએ ટી-20
અને વન ડે ફોર્મેટમાં સૌથી વધુ રન બનાવ્યા હતા",kathiawari,news_media
197,"બીબીસીના આ પ્રતિષ્ઠિત એવોર્ડની રેસમાં
ભારતીય ટીમની કપ્તાન હરમનપ્રિત કૌર, ચેસ વિશ્વ વિજેતા દિવ્યા દેશમુખ, શૂટર સુરૂચિ સિંહ
અને હર્ડલર જ્યોતિ યારાજી સામેલ હતી",kathiawari,news_media
198,"20 વર્ષીય દિવ્યા દેશમુખની બીબીસી દ્રારા વર્ષ
202પની ઇમર્જિંગ પ્લેયર ઓફ ધ યર તરીકે પસંદગી થઇ છે",kathiawari,news_media
199,"પ્રીતિ પાલને 202પના વર્લ્ડ પેરા
એથ્લેટિકસ ચેમ્પિયનશિપમાં બે ગોલ્ડ મેડલ જીતવા માટે પેરા સ્પોર્ટ્સ વુમન ઓફ ધ યર ઓવર્ડ
મળશે",kathiawari,news_media
200,"18: એક્ટર સિદ્ધાંત ચતુર્વેદી હાલ તેની આગામી ફિલ્મ ‘દો દીવાને સહર મેં’ને લઈને
ચર્ચામાં છે",kathiawari,news_media
201,જે 20 ફેબ્રુઆરીએ રીલિઝ થવાની છે,kathiawari,news_media
202,"આ ફિલ્મમાં તેની હીરોઇન મૃણાલ ઠાકુર
છે",kathiawari,news_media
203,"આ ફિલ્મના પ્રમોશન વખતે સિદ્ધાંત ચતુર્વેદીએ જણાવ્યું કે તેનું સપનું ચેમ્પિયન
ક્રિકેટર યુવરાજ સિંઘની બાયોપિકમાં કામ કરવાનું છે",kathiawari,news_media
204,"સિદ્ધાંત ટીમ ઇન્ડિયાના પૂર્વ વર્લ્ડ
કપ વિજેતા ખેલાડી યુવરાજ સિંઘનું પાત્ર ભજવવા માગે છે",kathiawari,news_media
205,"સિદ્ધાંતે કહ્યંy, હું યુવરાજનો
ચાહક છું",kathiawari,news_media
206,તેની બાયોપિક ફિલ્મ કમાલની બની રહેશે,kathiawari,news_media
207,"તેની
લાઇફ રોલરકોસ્ટર જેવી રહી છે",kathiawari,news_media
208,"તે એક આઇકોન પ્લેયર છે અને તેની કહાની દુનિયા જાણે તે
જરૂરી છે",kathiawari,news_media
209,"સિદ્ધાંત ચતુર્વેદીએ બોલિવૂડમાં 10 વર્ષ પૂરા કર્યા છે અને હવે તે યુવરાજ
સિંઘની બાયોપિક ફિલ્મ તરફ આગળ વધી રહ્યો છે",kathiawari,news_media
210,"તે કહે છે યુવીનો પિતા સાથે ટકરાવ, કેન્સર
સામે જંગ પરાદ પર અદ્ભુત ચિત્રાંકન બની રહેશે",kathiawari,news_media
211,"18: ઓપનર પ્રતિકા રાવલ ઓસ્ટ્રેલિયા વિરુદ્ધની 3 મેચની વન ડે સિરીઝની ભારતીય
મહિલા ટીમમાં 16મી ખેલાડી તરીકે સામેલ થઇ છે",kathiawari,news_media
212,"હાલ ભારત અને ઓસ્ટ્રેલિયાની મહિલા ટીમ
વચ્ચેની ટી-20 શ્રેણી ચાલી રહી છે",kathiawari,news_media
213,"પ્રતિકા રાવલ 26 ઓક્ટોબરે વન ડે વિશ્વ કપના સેમિ
ફાઇનલ અગાઉ ઇજાગ્રસ્ત થઇ હતી",kathiawari,news_media
214,"તેણીનો ઓસ્ટ્રેલિયા મહિલા
ટીમ સામેના એકમાત્ર ટેસ્ટની ટીમમાં સમાવેશ કરાયો છે",kathiawari,news_media
215,"પ્રતિકા હવે ઇજામાંથી સંપૂર્ણ
બહાર આવી ચૂકી છે",kathiawari,news_media
216,તેને બીસીસીઆઇ તરફથી ફિટનેસ સર્ટીફિકેટ મળી ગયું છે,kathiawari,news_media
217,"વન ડે વર્લ્ડ
કપમાં પ્રતિકા શાનદાર ફોર્મમાં હતી અને એક સદી પણ કરી હતી",kathiawari,news_media
218,"તેણીના નામે 23 વન ડે ઇનિંગમાં
1110 રન છે",kathiawari,news_media
219,જેમાં બે સદી અને સાત અર્ધસદી છે,kathiawari,news_media
220,"ભારે હોબાળા બાદ યુનિવર્સિટીને
એક્સપોમાંથી સ્ટોલ ખાલી કરાવાયો અને લાઈટ પણ કપાઈ ઃ ઈન્ડિયા એઆઈ સમિટ
જેવા આંતરરાષ્ટ્રીય તખ્તા ઉપર ગ્રેટર નોઈડા સ્થિત ગલગોટિયા યુનિવર્સિટીએ ચીનનાં રોબોટ
ડોગને પોતાનો ગણાવીને પ્રદર્શિત કરીને નાક કપાવ્યું છે",kathiawari,news_media
221,"આ મામલે ભારે વિવાદ થયા બાદ
એઆઈ ઈમ્પેક્ટ સમિટનાં એક્સપોમાંથી ગલગોટિયા યુનિવર્સિટીને બહાર કરી દેવામાં આવી છે",kathiawari,news_media
222,સ્ટોલ ખાલી કરાવવામાં આવ્યા બાદ તેની લાઈટ પણ કાપી નાખવામાં આવી હતી,kathiawari,news_media
223,"રાજધાની દિલ્હી ખાતે ભારત મંડપમમાં ચાલતી સમિટ દરમિયાન યુનિવર્સિટીના
સ્ટોલ પર ચીનમાં નિર્મિત યુનિટ્રી ગોટૂ રોબોટને ઓરિયન નામ આપીને પ્રદર્શિત કરવામાં
આવ્યો હતો",kathiawari,news_media
224,"તેને જોનારા નિષ્ણાતો અને સોશિયલ મીડિયા યુઝર્સે તેનાં આ દાવાની પ્રામાણિકતા
પર પ્રશ્નો ઉઠાવ્યા બાદ સમિટની ગરિમા અને મેઈક ઈન ઈન્ડિયાનાં દૃષ્ટિકોણને ધ્યાને રાખીને
આયોજકો દ્વારા યુનિવર્સિટીની એક્સપોમાંથી હકાલપટ્ટી કરી નાખી હતી",kathiawari,news_media
225,"એક ચીની વ્યવસાયિક ઉત્પાદનને પોતાનાં સર્જન તરીકે રજૂ કરવું
એક્સ્પોના નિયમોનું ઉલ્લંઘન છે",kathiawari,news_media
226,"આયોજકો કોઈપણ પ્રકારના બૌદ્ધિક સંપત્તિ વિવાદ અથવા
ભ્રામક દાવાને પ્રોત્સાહન આપવા માંગતા ન હતા તેથી યુનિવર્સિટીને પ્રદર્શન બંધ કરીને જગ્યા ખાલી કરવા કહેવામાં આવ્યું હતું",kathiawari,news_media
227,"આમ એક પ્રતિષ્ઠિત શૈક્ષણિક સંસ્થાને આંતરરાષ્ટ્રીય મંચ ઉપર બેઈજ્જત થવાનો વારો આવ્યો
હતો",kathiawari,news_media
228,"આ વિવાદ ઉપર પ્રતિક્રિયા આપતાં યુનિવર્સિટીનાં પ્રોફેસર નેહા
સિંહે બચાવ કરતાં કહ્યું હતું કે આ વિવાદ થવાનું કારણ ગેરસમજ છે",kathiawari,news_media
229,"વાતને સ્પષ્ટ રીતે વ્યક્ત કરાઈ નહોતી અને તેની
પાછળની મંછા બધાને સમજાઈ નહીં",kathiawari,news_media
230,"રોબોટ ડોગને યુનિવર્સિટીએ બનાવ્યો હોવાનો દાવો થઈ શકે
તેમ નથી",kathiawari,news_media
231,આ રોબોટ છાત્રોને વિદ્યાર્થીઓને પ્રેરણા આપવા રજૂ કરવામાં આવ્યો હતો,kathiawari,news_media
232,"સોશિયલ મીડિયામાં યુનિવર્સિટનાં આ દાવાને ભ્રામક ગણાવતા આયોજકો
પર કાર્યવાહી કરવાનું દબાણ ઉભું થઈ ગયું હતું",kathiawari,news_media
233,બીજીબાજુ રાજકીય મોરચા પણ ખુલી ગયા હતાં,kathiawari,news_media
234,"કોંગ્રેસનાં નેતા રાહુલ ગાંધીએ એઆઈ
સમિટ જનસંપર્કનો તમાશો ગણાવીને કેન્દ્ર સરકાર ઉપર હુમલો બોલાવ્યો હતો અને આરોપ મૂક્યો
હતો કે આ સમિટમાં ભારતીય પ્રતિભાને
પ્રોત્સાહન આપવાના બદલે ચીની પ્રોડક્ટ્સને ભારતીય ઇનોવેશન તરીકે રજૂ કરવામાં આવી રહ્યા
છે",kathiawari,news_media
235,"દેશમાં ડેટા અને પ્રતિભાની કોઈ કમી નથી પણ સરકાર તેનો ઉપયોગ કરવાનાં બદલે માત્ર
આયોજનનાં દેખાડામાં પડી છે",kathiawari,news_media
236,"ટોમ કૂપરે સનસનીખેજ
દાવો દોહરાવ્યો ઃ દાવા માટે પૂરતાં પુરાવા હોવાનું પણ કહ્યું ઃ ભારત અને પાકિસ્તાન વચ્ચે તાજેતરમાં થયેલા
સૈન્ય ઘર્ષણ વિશે એક ચોંકાવનારો સનસનીખેજ દાવો સામે આવ્યો છે",kathiawari,news_media
237,"પ્રખ્યાત એવિએશન ઇતિહાસકાર
અને વિશ્લેષક ટોમ કૂપરે દાવો કર્યો છે કે ભારતીય વાયુસેનાએ ઓપરેશન સિંદૂર દરમિયાન પાકિસ્તાનનાં
કિરાના હિલ્સ સ્થિત પરમાણુ સુવિધા કેન્દ્ર ઉપર હુમલો કર્યો હતો",kathiawari,news_media
238,"કૂપરે ભારપૂર્વક કહ્યું
હતું કે તેમની પાસે આ દાવાને
સમર્થન આપતા પૂરતાં પુરાવા પણ છે",kathiawari,news_media
239,"એક સત્તાવાર આવી કોઈ ઘટના વિશે ઇનકાર છતાં એક ઇન્ટરવ્યૂમાં
કૂપરે પોતાના દાવા પર અડગ રહેતા કહ્યું હતું કે તેમના પાસે હુમલાની પુષ્ટિ કરતા અનેક પુરાવા છે",kathiawari,news_media
240,"આ હુમલાનો સમય
અને પદ્ધતિ પણ દર્શાવે છે કે તેનો મુખ્ય ઉદ્દેશ્ય કેવળ દુશ્મનને વ્યૂહાત્મક સંદેશ આપવાનો
હતો",kathiawari,news_media
241,"કૂપરે વિસ્તારપૂર્વક કહ્યું હતું કે કિરાના હિલ્સ જેવી જગ્યા પર હુમલો કરવાનો
અર્થ એ છે કે તમે ભારે વિનાશ કર્યા વગર સ્પષ્ટ સંદેશ આપવા માંગો છો",kathiawari,news_media
242,"તેમના મત મુજબ
ભારતનો સંદેશ સ્પષ્ટ હતો કે પાકિસ્તાન બરાબર જાણી
લે કે ભારત જ્યારે ઈચ્છે
ત્યારે ગોળા-બારુદ સાથે પાક",kathiawari,news_media
243,ને ભારે નુકસાન પહોંચાડી શકે તેમ છે,kathiawari,news_media
244,"આ હુમલો પાકિસ્તાની
નેતૃત્વને તેની હદ દેખાડી દેવા માટે એક કઠોર ચેતવણી સમાન હતો",kathiawari,news_media
245,"આ પ્રથમ વખત નથી જ્યારે ટોમ કૂપરે આ મુદ્દે પોતાનો મત વ્યક્ત
કર્યો હોય",kathiawari,news_media
246,"ઓપરેશન સિંદૂર દરમિયાન જ તેણે એક ફેસબુક પોસ્ટ દ્વારા ભારતીય રક્ષા જનસંપર્કની
ટીકા કરી હતી કે તેઓ કિરાના હિલ્સ નજીકના કથિત હુમલાને સ્વીકારતા નથી",kathiawari,news_media
247,"રાજકોટમાં આઇ હબ સેન્ટર બનશે ફૂલછાબ ન્યૂઝ) ઃ રાજ્યના
અંદાજપત્રમાં સૌરાષ્ટ્ર કચ્છ માટે અનેક જોગવાઇઓ થઇ છે",kathiawari,news_media
248,"આ વિસ્તારોને મેડિકલ ક્ષેત્ર
માટે નોંધપાત્ર ફાળવણી છે",kathiawari,news_media
249,"એ ઉપરાંત નર્મદાના પાણી અને સૌની યોજનામાં મોટી ફાળવણી થઇ
છે",kathiawari,news_media
250,"સોમનાથને ગ્લોબલ ડેસ્ટિનેશન તરીકે વિકસાવવા જાહેરાત થઇ છે તે સ્થાનિક લોકોને રોજગારી
આપશે",kathiawari,news_media
251,એ ઉપરાંત સોમનાથમાં બસ પોર્ટ માટે મોટી રકમ ફાળવાઇ છે,kathiawari,news_media
252,જામનગર કચ્છ પોરબંદર એમ અનેક જિલ્લાઓને અંદાજપત્રમાં કશુંક મળ્યું છે,kathiawari,news_media
253,"ૂટ ઓફ કિડની ડીસીસ એન્ડ રિસર્ચ સેન્ટર ભાવનગર અને જામનગર ખાતે સેન્ટરો બનશે ઁ      સ્ટાર્ટઅપ માટે
સુરત મહેસાણા અને રાજકોટ ખાતે શ-ઇંા બના રીજનલ સેન્ટર માટે રૂ",kathiawari,news_media
254,"ઁ      નર્મદાના પાણીને
ઉત્તર ગુજરાત સૌરાષ્ટ્ર અને કચ્છના
સુકા પ્રદેશમાં વાળવા સુજલામ સુફલામ પાઇપ લાઇન યોજના માટે રૂ",kathiawari,news_media
255,"ઁ      નમો શક્તિ એકસપ્રેસ
વે તેમજ સોમનાથ દ્વારકા એક્સપ્રેસ વે પ્રોજેકટ માટે વધુ રૂ",kathiawari,news_media
256,"ઁ      સોમનાથને “ગ્લોબલ
ડેસ્ટિનેશન’ તરીકે વિકસાવવાનું આયોજન કરવામાં આવેલ છે",kathiawari,news_media
257,"ઁ      ગીરનાર ખાતે યોજાતા
મહાશિવરાત્રીના મેળામાં અને નર્મદાની પરિક્રમા માટે આવતા શ્રદ્ધાળુઓની સુવિધા માટે
રૂ",kathiawari,news_media
258,"ઁ      સોમનાથ ખાતે અદ્યતન
સુવિધા ધરાવતાં બસ પોર્ટ માટે રૂ",kathiawari,news_media
259,"ઁ      કચ્છ અને અન્ય
વન વિસ્તારમાં ગાંડા બાવળને સ્થાને બામ્બૂ(વાંસ) સહિત અન્ય સ્થાનિક વૃક્ષોનું વાવેતર
કરવા તેમજ કચ્છના બન્ની ઘાંસીયા મેદાનમાં ગ્રાસલેન્ડ રીસ્ટોરેશન માટે ઁ      મીઠાના અગરિયાઓને
આધારકાર્ડ આધારિત યુનિક નંબર સાથેનું આવાસ ફાળવવા રૂ",kathiawari,news_media
260,મોરબી ખાતે માળખાકીય સુવિધાઓ માટે રૂ,kathiawari,news_media
261,લીડરશીપ એકેડેમીના બાંધકામ માટે રૂ,kathiawari,news_media
262,ઁ      ગુજરાત નેવલ યુનિટ ભાવનગર ખાતે બોટ હાઉસના નિર્માણ માટે જોગવાઇ,kathiawari,news_media
263,મહેતા ઇન્સ્ટિટ ૂટ ઓફ કાર્ડિયોલોજી એન્ડ રિસર્ચ અમદાવાદ તથા સેટેલાઈટ સેન્ટર સુરત રાજકોટ અને પોરબંદર માટે રૂ,kathiawari,news_media
264,"ઁ      ગુજરાત કેન્સર
એન્ડ રિસર્ચ ઇન્સ્ટિટ અમદાવાદ તથા સેટેલાઈટ સેન્ટર રાજકોટ હિંમતનગર અને ગોધરા માટે ઁ      જામનગરની સરકારી
ફિઝિયોથેરાપી કોલેજના હોસ્પિટલ તથા હોસ્ટેલ બિલ્ડીંગ માટે રૂ",kathiawari,news_media
265,"ઁ      કેશોદ એરપોર્ટથી
વિવિધ પ્રવાસન/ધાર્મિક સ્થળો સુધીના રસ્તાઓનું બાંધકામ અને સુધારણાનું આયોજન",kathiawari,news_media
266,"જામનગર અને જૂનાગઢમાં ખઈંઈઊ (ખયયાશિંક્ષલ ઈજ્ઞક્ષરયયિક્ષભયત ફક્ષમ ઊડ્ઢવશબશાશિંજ્ઞક્ષત)
ઇફ્રાસ્ટ્રક્ચર માટે રૂ",kathiawari,news_media
267,"ઁ      સુરેન્દ્રનગર જિલ્લાનાં
લખતર તાલુકાના ભાસ્કરપુરા ગામ તળાવથી ધોલેરા જઈંછ વિસ્તારને પાઇપલાઇન દ્વારા ખકઉ પાણી પૂરું પાડવા માટે ઁ      કચ્છ જિલ્લામાં
દુધઈ સબ-બ્રાન્ચ કેનાલના કામો માટે ઁ      પોરબંદર ખાતે રીજનલ
સાયન્સ સેન્ટરની સ્થાપના માટે રૂ",kathiawari,news_media
268,"ઁ      સોમનાથને ગ્લોબલ
ડેસ્ટિનેશન તરીકે વિકસાવવા અને સોમનાથ સ્વાભિમાન પર્વની ઉજવણી માટે રૂ",kathiawari,news_media
269,"ઁ      મહુવા-ભાવનગર ખાતે
મત્સ્ય વિજ્ઞાન માટે રૂ",kathiawari,news_media
270,"ક્ષ      ગુજરાતના અંદાજપત્રમાં
ખેતી ક્ષેત્રે રૂ",kathiawari,news_media
271,ઃ ગુજરાતના અંદાજપત્રમાં કૃષિ ખેડૂત કલ્યાણ અને સહકાર ક્ષેત્ર માટે રૂ,kathiawari,news_media
272,"કરોડની જંગી ફાળવણી
કરવામાં આવી છે",kathiawari,news_media
273,ભૂજ અને ખેડબ્રહ્મા ખાતેની કૃષિ યુનિ,kathiawari,news_media
274,"સંલગ્ન
કોલેજોમાં માળખાકીય સુવિધા ઊભી કરવા તેમજ યુનિવર્સિટીઓના આધુનિકીકરણ વહીવટ અને સંશોધન માટે કરવામાં આવશે",kathiawari,news_media
275,"કૃષિ યાંત્રિકીકરણના વિવિધ ઓજારોની ખરીદીમાં
સહાય માટે રૂ",kathiawari,news_media
276,નાના ગોડાઉન બનાવવા આશરે ખાતેદાર ખેડૂતોના આકસ્મિક મૃત્યુ-કાયમી અપંગતાના કિસ્સામાં રૂ,kathiawari,news_media
277,ડ્રોન ટેકનોલોજીને પ્રોત્સાહન માટે રૂ,kathiawari,news_media
278,"ખેડૂત ખાતેદારને વિનામૂલ્યે
સોઇલ હેલ્થ કાર્ડ માટે રૂ",kathiawari,news_media
